perte,10,0.0006656903208627346
tu,38,0.002529623219278392
te,21,0.0013979496738117428
plains,9,0.0005991212887764612
trahir,1,6.656903208627346e-05
fais-toi,2,0.00013313806417254693
ennemis,9,0.0005991212887764612
puisse,5,0.0003328451604313673
haïr,7,0.00046598322460391424
tes,30,0.001997070962588204
murs,8,0.0005325522566901877
leur,60,0.003994141925176408
armée,5,0.0003328451604313673
nôtre,3,0.0001997070962588204
trois,29,0.0019305019305019305
frères,26,0.00173079483424311
l'une,9,0.0005991212887764612
mari,9,0.0005991212887764612
l'autre,20,0.0013313806417254693
puis-je,2,0.00013313806417254693
former,4,0.00026627612834509385
impiété,2,0.00013313806417254693
importuner,1,6.656903208627346e-05
ciel,24,0.0015976567700705631
ta,29,0.0019305019305019305
félicité,2,0.00013313806417254693
sais,5,0.0003328451604313673
ton,37,0.0024630541871921183
état,4,0.00026627612834509385
naissance,6,0.0003994141925176408
affermir,1,6.656903208627346e-05
puissance,4,0.00026627612834509385
doit,15,0.000998535481294102
s'accroître,1,6.656903208627346e-05
grands,13,0.000865397417121555
destins,5,0.0003328451604313673
borneront,1,6.656903208627346e-05
pas,51,0.003395020636399947
chez,4,0.00026627612834509385
peuples,3,0.0001997070962588204
latins,1,6.656903208627346e-05
dieux,33,0.0021967780588470244
t'ont,2,0.00013313806417254693
promis,4,0.00026627612834509385
l'empire,1,6.656903208627346e-05
terre,6,0.0003994141925176408
n'en,14,0.0009319664492078285
peux,2,0.00013313806417254693
l'effet,5,0.0003328451604313673
par,79,0.0052589535348156035
m'opposer,1,6.656903208627346e-05
noble,6,0.0003994141925176408
ardeur,4,0.00026627612834509385
suit,4,0.00026627612834509385
l'arrêt,2,0.00013313806417254693
court,1,6.656903208627346e-05
grandeur,1,6.656903208627346e-05
voudrais,2,0.00013313806417254693
déjà,13,0.000865397417121555
troupes,2,0.00013313806417254693
couronnées,1,6.656903208627346e-05
d'un,80,0.005325522566901877
victorieux,4,0.00026627612834509385
franchir,1,6.656903208627346e-05
pyrénées,1,6.656903208627346e-05
jusqu'en,1,6.656903208627346e-05
l'orient,2,0.00013313806417254693
pousser,1,6.656903208627346e-05
bataillons,1,6.656903208627346e-05
bords,1,6.656903208627346e-05
rhin,1,6.656903208627346e-05
planter,1,6.656903208627346e-05
pavillons,1,6.656903208627346e-05
fais,7,0.00046598322460391424
sous,7,0.00046598322460391424
colonnes,1,6.656903208627346e-05
d'hercule,1,6.656903208627346e-05
respecte,2,0.00013313806417254693
ville,3,0.0001997070962588204
dois,14,0.0009319664492078285
romule,2,0.00013313806417254693
ingrate,1,6.656903208627346e-05
souviens-toi,1,6.656903208627346e-05
sang,48,0.0031953135401411262
rois,8,0.0005325522566901877
tiens,5,0.0003328451604313673
nom,12,0.0007988283850352816
premières,1,6.656903208627346e-05
lois,9,0.0005991212887764612
origine,1,6.656903208627346e-05
considère,3,0.0001997070962588204
portes,1,6.656903208627346e-05
fer,2,0.00013313806417254693
sein,1,6.656903208627346e-05
mère,1,6.656903208627346e-05
tourne,1,6.656903208627346e-05
ailleurs,3,0.0001997070962588204
efforts,3,0.0001997070962588204
bras,22,0.0014645187058980162
triomphants,1,6.656903208627346e-05
joie,16,0.0010651045133803754
éclatera,1,6.656903208627346e-05
l'heur,3,0.0001997070962588204
enfants,5,0.0003328451604313673
laissant,2,0.00013313806417254693
ravir,1,6.656903208627346e-05
l'amour,10,0.0006656903208627346
maternelle,1,6.656903208627346e-05
seront,1,6.656903208627346e-05
n'es,3,0.0001997070962588204
contre,27,0.0017973638663293836
ce,152,0.010118492877113567
discours,7,0.00046598322460391424
surprend,3,0.0001997070962588204
vu,23,0.0015310877379842898
depuis,3,0.0001997070962588204
temps,9,0.0005991212887764612
qu'on,32,0.002130209026760751
a,54,0.0035947277326587672
son,73,0.004859539342297963
peuple,5,0.0003328451604313673
armé,1,6.656903208627346e-05
combattants,5,0.0003328451604313673
vous,219,0.01457861802689389
ai,5,0.0003328451604313673
d'indifférence,1,6.656903208627346e-05
dedans,2,0.00013313806417254693
aviez,3,0.0001997070962588204
pris,5,0.0003328451604313673
j'admirais,1,6.656903208627346e-05
réduisait,1,6.656903208627346e-05
vos,58,0.003861003861003861
chers,2,0.00013313806417254693
intérêts,6,0.0003994141925176408
ceux,10,0.0006656903208627346
votre,37,0.0024630541871921183
consolais,1,6.656903208627346e-05
milieu,4,0.00026627612834509385
plaintes,4,0.00026627612834509385
eût,5,0.0003328451604313673
toutes,10,0.0006656903208627346
craintes,3,0.0001997070962588204
tant,27,0.0017973638663293836
s'est,6,0.0003994141925176408
choqué,1,6.656903208627346e-05
qu'en,10,0.0006656903208627346
légers,1,6.656903208627346e-05
combats,3,0.0001997070962588204
faibles,4,0.00026627612834509385
jeter,1,6.656903208627346e-05
partis,3,0.0001997070962588204
bas,2,0.00013313806417254693
espoir,6,0.0003994141925176408
paix,14,0.0009319664492078285
pu,7,0.00046598322460391424
flatter,1,6.656903208627346e-05
peine,9,0.0005991212887764612
oui,5,0.0003328451604313673
vanité,3,0.0001997070962588204
d'être,6,0.0003994141925176408
toute,19,0.001264811609639196
heureuse,2,0.00013313806417254693
avec,34,0.002263347090933298
quelque,20,0.0013313806417254693
regret,3,0.0001997070962588204
soudain,5,0.0003328451604313673
condamné,1,6.656903208627346e-05
mouvement,4,0.00026627612834509385
secret,3,0.0001997070962588204
ressenti,1,6.656903208627346e-05
contraires,3,0.0001997070962588204
maligne,1,6.656903208627346e-05
faveur,6,0.0003994141925176408
l'étouffer,1,6.656903208627346e-05
rappelant,1,6.656903208627346e-05
raison,8,0.0005325522566901877
pleuré,1,6.656903208627346e-05
gloire,35,0.002329916123019571
entrait,1,6.656903208627346e-05
maison,10,0.0006656903208627346
aujourd'hui,15,0.000998535481294102
ou,52,0.00346158966848622
tombe,4,0.00026627612834509385
qu'albe,5,0.0003328451604313673
devienne,1,6.656903208627346e-05
succombe,3,0.0001997070962588204
qu'après,4,0.00026627612834509385
bataille,9,0.0005991212887764612
demeure,2,0.00013313806417254693
ni,23,0.0015310877379842898
d'obstacle,3,0.0001997070962588204
vainqueurs,9,0.0005991212887764612
d'espoir,1,6.656903208627346e-05
vaincus,6,0.0003994141925176408
j'aurais,3,0.0001997070962588204
cruelle,2,0.00013313806417254693
haine,9,0.0005991212887764612
pouvais,2,0.00013313806417254693
être,12,0.0007988283850352816
demandais,1,6.656903208627346e-05
triomphe,8,0.0005325522566901877
prix,8,0.0005325522566901877
m'est,1,6.656903208627346e-05
précieux,2,0.00013313806417254693
m'attache,2,0.00013313806417254693
peu,32,0.002130209026760751
point,93,0.006190919984023433
dernier,6,0.0003994141925176408
effort,7,0.00046598322460391424
serai,2,0.00013313806417254693
parti,7,0.00046598322460391424
qu'affligera,1,6.656903208627346e-05
sort,27,0.0017973638663293836
égale,5,0.0003328451604313673
tous,46,0.0030621754759685795
jusques,3,0.0001997070962588204
prendrai,1,6.656903208627346e-05
part,9,0.0005991212887764612
maux,9,0.0005991212887764612
prendre,8,0.0005325522566901877
garde,5,0.0003328451604313673
attendant,2,0.00013313806417254693
funeses,1,6.656903208627346e-05
rigueurs,2,0.00013313806417254693
voit,13,0.000865397417121555
naître,6,0.0003994141925176408
souvent,5,0.0003328451604313673
pareilles,2,0.00013313806417254693
traverses,2,0.00013313806417254693
esprits,3,0.0001997070962588204
divers,2,0.00013313806417254693
passions,1,6.656903208627346e-05
diverses,2,0.00013313806417254693
qu'à,15,0.000998535481294102
camille,15,0.000998535481294102
agit,4,0.00026627612834509385
autrement,3,0.0001997070962588204
frère,24,0.0015976567700705631
vôtre,6,0.0003994141925176408
amant,16,0.0010651045133803754
oeil,5,0.0003328451604313673
différent,1,6.656903208627346e-05
lorsque,1,6.656903208627346e-05
conserviez,1,6.656903208627346e-05
esprit,10,0.0006656903208627346
romain,10,0.0006656903208627346
sien,3,0.0001997070962588204
irrésolu,1,6.656903208627346e-05
tremblotant,1,6.656903208627346e-05
incertain,1,6.656903208627346e-05
mêlée,1,6.656903208627346e-05
appréhendait,1,6.656903208627346e-05
l'orage,2,0.00013313806417254693
détestait,1,6.656903208627346e-05
l'avantage,2,0.00013313806417254693
donnait,1,6.656903208627346e-05
toujours,13,0.000865397417121555
nourrissait,1,6.656903208627346e-05
ainsi,13,0.000865397417121555
d'éternelles,1,6.656903208627346e-05
douleurs,9,0.0005991212887764612
hier,7,0.00046598322460391424
sut,1,6.656903208627346e-05
avait,3,0.0001997070962588204
journée,3,0.0001997070962588204
qu'enfin,1,6.656903208627346e-05
allait,1,6.656903208627346e-05
donnée,1,6.656903208627346e-05
soudaine,1,6.656903208627346e-05
éclatant,2,0.00013313806417254693
front,7,0.00046598322460391424
ah,6,0.0003994141925176408
julie,7,0.00046598322460391424
changement,1,6.656903208627346e-05
prompt,2,0.00013313806417254693
belle,7,0.00046598322460391424
humeur,2,0.00013313806417254693
entretint,1,6.656903208627346e-05
valère,27,0.0017973638663293836
rival,2,0.00013313806417254693
doute,3,0.0001997070962588204
quitte,3,0.0001997070962588204
ébranlé,1,6.656903208627346e-05
objets,2,0.00013313806417254693
présents,1,6.656903208627346e-05
trouve,6,0.0003994141925176408
d'absent,1,6.656903208627346e-05
aimable,1,6.656903208627346e-05
après,16,0.0010651045133803754
ans,2,0.00013313806417254693
excusez,1,6.656903208627346e-05
l'ardeur,3,0.0001997070962588204
fraternelle,1,6.656903208627346e-05
soin,4,0.00026627612834509385
craindre,13,0.000865397417121555
d'elle,3,0.0001997070962588204
forme,2,0.00013313806417254693
soupçons,1,6.656903208627346e-05
sujet,5,0.0003328451604313673
léger,1,6.656903208627346e-05
mal,13,0.000865397417121555
propre,3,0.0001997070962588204
changer,3,0.0001997070962588204
nouveau,2,0.00013313806417254693
trait,1,6.656903208627346e-05
alors,9,0.0005991212887764612
d'âmes,1,6.656903208627346e-05
blessées,1,6.656903208627346e-05
d'autres,8,0.0005325522566901877
pensées,2,0.00013313806417254693
n'a,12,0.0007988283850352816
aussi,11,0.0007322593529490081
gais,1,6.656903208627346e-05
entretiens,1,6.656903208627346e-05
contentements,1,6.656903208627346e-05
soient,7,0.00046598322460391424
pareils,6,0.0003994141925176408
siens,5,0.0003328451604313673
causes,1,6.656903208627346e-05
m'en,10,0.0006656903208627346
semblent,2,0.00013313806417254693
fort,9,0.0005991212887764612
obscures,1,6.656903208627346e-05
satisfais,1,6.656903208627346e-05
d'aucunes,1,6.656903208627346e-05
conjectures,1,6.656903208627346e-05
danger,1,6.656903208627346e-05
l'attendre,2,0.00013313806417254693
s'affliger,1,6.656903208627346e-05
certes,2,0.00013313806417254693
d'aller,2,0.00013313806417254693
jusqu'à,1,6.656903208627346e-05
voyez,4,0.00026627612834509385
bon,15,0.000998535481294102
génie,1,6.656903208627346e-05
propos,2,0.00013313806417254693
l'envoie,1,6.656903208627346e-05
essayez,1,6.656903208627346e-05
faire,27,0.0017973638663293836
parler,3,0.0001997070962588204
aime,8,0.0005325522566901877
celer,2,0.00013313806417254693
laisse,8,0.0005325522566901877
soeur,45,0.002995606443882306
entretenez,1,6.656903208627346e-05
honte,14,0.0009319664492078285
mélancolie,1,6.656903208627346e-05
accablé,1,6.656903208627346e-05
mille,11,0.0007322593529490081
cherche,4,0.00026627612834509385
solitude,1,6.656903208627346e-05
cacher,2,0.00013313806417254693
pourquoi,6,0.0003994141925176408
fuir,1,6.656903208627346e-05
vouloir,10,0.0006656903208627346
entretienne,1,6.656903208627346e-05
croit-elle,1,6.656903208627346e-05
vive,1,6.656903208627346e-05
sienne,2,0.00013313806417254693
insensible,3,0.0001997070962588204
malheurs,10,0.0006656903208627346
tristes,3,0.0001997070962588204
mêle,4,0.00026627612834509385
frayeurs,2,0.00013313806417254693
alarmée,1,6.656903208627346e-05
perdrai,1,6.656903208627346e-05
verrai,2,0.00013313806417254693
unique,3,0.0001997070962588204
mourir,9,0.0005991212887764612
détruire,2,0.00013313806417254693
cet,10,0.0006656903208627346
objet,5,0.0003328451604313673
d'amour,7,0.00046598322460391424
devenir,3,0.0001997070962588204
digne,17,0.001131673545466649
pourtant,4,0.00026627612834509385
plaindre,9,0.0005991212887764612
d'amant,1,6.656903208627346e-05
non,25,0.0016642258021568367
d'époux,1,6.656903208627346e-05
oubliez,1,6.656903208627346e-05
curiace,13,0.000865397417121555
recevez,5,0.0003328451604313673
tremblerez,1,6.656903208627346e-05
contraire,8,0.0005325522566901877
serez,2,0.00013313806417254693
remis,2,0.00013313806417254693
n'aura,2,0.00013313806417254693
perdre,3,0.0001997070962588204
camp,3,0.0001997070962588204
donnez-moi,1,6.656903208627346e-05
conseils,1,6.656903208627346e-05
légitimes,3,0.0001997070962588204
plaignez,2,0.00013313806417254693
m'ordonner,1,6.656903208627346e-05
crimes,7,0.00046598322460391424
quoiqu'à,1,6.656903208627346e-05
résister,3,0.0001997070962588204
j'aime,6,0.0003994141925176408
mieux,22,0.0014645187058980162
souffrir,8,0.0005325522566901877
mériter,2,0.00013313806417254693
quoi,19,0.001264811609639196
appelez,1,6.656903208627346e-05
crime,22,0.0014645187058980162
change,2,0.00013313806417254693
raisonnable,1,6.656903208627346e-05
manque,4,0.00026627612834509385
foi,3,0.0001997070962588204
semble,3,0.0001997070962588204
pardonnable,1,6.656903208627346e-05
envers,1,6.656903208627346e-05
ennemi,7,0.00046598322460391424
obliger,1,6.656903208627346e-05
serment,1,6.656903208627346e-05
solennel,1,6.656903208627346e-05
dégager,1,6.656903208627346e-05
déguisez,1,6.656903208627346e-05
vain,8,0.0005325522566901877
chose,4,0.00026627612834509385
claire,1,6.656903208627346e-05
vis,7,0.00046598322460391424
entretenir,2,0.00013313806417254693
l'accueil,1,6.656903208627346e-05
gracieux,1,6.656903208627346e-05
recevait,1,6.656903208627346e-05
permet,1,6.656903208627346e-05
nourrir,2,0.00013313806417254693
doux,14,0.0009319664492078285
l'entretins,1,6.656903208627346e-05
fis,1,6.656903208627346e-05
visage,2,0.00013313806417254693
imaginez,1,6.656903208627346e-05
désavantage,1,6.656903208627346e-05
contentement,2,0.00013313806417254693
autre,21,0.0013979496738117428
était,4,0.00026627612834509385
l'objet,1,6.656903208627346e-05
sortir,3,0.0001997070962588204
d'erreur,1,6.656903208627346e-05
sachez-en,1,6.656903208627346e-05
amitié,4,0.00026627612834509385
pure,1,6.656903208627346e-05
longtemps,3,0.0001997070962588204
m'estime,3,0.0001997070962588204
parjure,1,6.656903208627346e-05
quelques,3,0.0001997070962588204
cinq,1,6.656903208627346e-05
six,2,0.00013313806417254693
mois,1,6.656903208627346e-05
l'hymenée,1,6.656903208627346e-05
rendu,5,0.0003328451604313673
possesseur,1,6.656903208627346e-05
savez,3,0.0001997070962588204
obtint,1,6.656903208627346e-05
père,23,0.0015310877379842898
chastes,1,6.656903208627346e-05
feux,4,0.00026627612834509385
serais,3,0.0001997070962588204
salaire,1,6.656903208627346e-05
fut,4,0.00026627612834509385
propice,2,0.00013313806417254693
funeste,7,0.00046598322460391424
fois,10,0.0006656903208627346
unissant,1,6.656903208627346e-05
maisons,2,0.00013313806417254693
désunit,1,6.656903208627346e-05
même,25,0.0016642258021568367
instant,2,0.00013313806417254693
conclut,1,6.656903208627346e-05
hymen,3,0.0001997070962588204
fit,2,0.00013313806417254693
jeta,1,6.656903208627346e-05
ôta,1,6.656903208627346e-05
sitôt,3,0.0001997070962588204
eut,2,0.00013313806417254693
faisant,4,0.00026627612834509385
amants,2,0.00013313806417254693
combien,5,0.0003328451604313673
parurent,1,6.656903208627346e-05
lors,2,0.00013313806417254693
extrêmes,2,0.00013313806417254693
vomit,1,6.656903208627346e-05
blasphèmes,1,6.656903208627346e-05
ruisseaux,1,6.656903208627346e-05
coulèrent,1,6.656903208627346e-05
dis,3,0.0001997070962588204
vîtes,1,6.656903208627346e-05
adieux,1,6.656903208627346e-05
avez,6,0.0003994141925176408
troubles,1,6.656903208627346e-05
quels,10,0.0006656903208627346
faits,4,0.00026627612834509385
flamme,5,0.0003328451604313673
versés,1,6.656903208627346e-05
chaque,5,0.0003328451604313673
événement,1,6.656903208627346e-05
tantôt,3,0.0001997070962588204
enfin,19,0.001264811609639196
désespoir,7,0.00046598322460391424
longs,1,6.656903208627346e-05
obstacles,2,0.00013313806417254693
m'a,9,0.0005991212887764612
avoir,3,0.0001997070962588204
recours,1,6.656903208627346e-05
voix,12,0.0007988283850352816
oracles,2,0.00013313806417254693
écoutez,4,0.00026627612834509385
celui,3,0.0001997070962588204
droit,5,0.0003328451604313673
rassurer,1,6.656903208627346e-05
éperdu,1,6.656903208627346e-05
grec,1,6.656903208627346e-05
renommé,1,6.656903208627346e-05
d'années,1,6.656903208627346e-05
l'aventin,1,6.656903208627346e-05
prédit,1,6.656903208627346e-05
destinées,1,6.656903208627346e-05
qu'apollon,1,6.656903208627346e-05
jamais,12,0.0007988283850352816
faux,3,0.0001997070962588204
promit,1,6.656903208627346e-05
fin,4,0.00026627612834509385
travaux,1,6.656903208627346e-05
«,4,0.00026627612834509385
demain,5,0.0003328451604313673
prendront,1,6.656903208627346e-05
face,3,0.0001997070962588204
exaucés,2,0.00013313806417254693
elles,3,0.0001997070962588204
auront,1,6.656903208627346e-05
seras,1,6.656903208627346e-05
unie,2,0.00013313806417254693
qu'aucun,2,0.00013313806417254693
mauvais,5,0.0003328451604313673
t'en,8,0.0005325522566901877
sépare,3,0.0001997070962588204
»,4,0.00026627612834509385
oracle,4,0.00026627612834509385
entière,5,0.0003328451604313673
assurance,3,0.0001997070962588204
passait,1,6.656903208627346e-05
espérance,2,0.00013313806417254693
j'abandonnai,1,6.656903208627346e-05
ravissements,1,6.656903208627346e-05
passaient,1,6.656903208627346e-05
transports,1,6.656903208627346e-05
heureux,7,0.00046598322460391424
jugez,1,6.656903208627346e-05
excès,1,6.656903208627346e-05
rencontrai,1,6.656903208627346e-05
coutume,1,6.656903208627346e-05
put,1,6.656903208627346e-05
déplaire,3,0.0001997070962588204
parla,1,6.656903208627346e-05
donner,6,0.0003994141925176408
d'ennui,1,6.656903208627346e-05
m'aperçus,1,6.656903208627346e-05
parlais,1,6.656903208627346e-05
pus,1,6.656903208627346e-05
mépris,1,6.656903208627346e-05
glace,1,6.656903208627346e-05
voyais,1,6.656903208627346e-05
semblait,4,0.00026627612834509385
disait,1,6.656903208627346e-05
parlait,1,6.656903208627346e-05
disais,1,6.656903208627346e-05
l'assurait,1,6.656903208627346e-05
combat,18,0.0011982425775529223
général,2,0.00013313806417254693
hasarde,1,6.656903208627346e-05
j'en,13,0.000865397417121555
sus,2,0.00013313806417254693
nouvelle,6,0.0003994141925176408
n'y,4,0.00026627612834509385
rejetait,1,6.656903208627346e-05
funestes,3,0.0001997070962588204
charmé,1,6.656903208627346e-05
pensers,1,6.656903208627346e-05
d'hymen,1,6.656903208627346e-05
nuit,1,6.656903208627346e-05
dissipé,1,6.656903208627346e-05
erreurs,1,6.656903208627346e-05
charmantes,1,6.656903208627346e-05
songes,1,6.656903208627346e-05
affreux,1,6.656903208627346e-05
images,2,0.00013313806417254693
sanglantes,1,6.656903208627346e-05
plutôt,8,0.0005325522566901877
amas,1,6.656903208627346e-05
carnage,1,6.656903208627346e-05
d'horreur,4,0.00026627612834509385
m'ont,3,0.0001997070962588204
arraché,1,6.656903208627346e-05
terreur,3,0.0001997070962588204
morts,11,0.0007322593529490081
n'ai,6,0.0003994141925176408
suite,2,0.00013313806417254693
spectre,1,6.656903208627346e-05
paraissant,1,6.656903208627346e-05
prenait,1,6.656903208627346e-05
fuite,9,0.0005991212887764612
ils,18,0.0011982425775529223
s'effaçaient,1,6.656903208627346e-05
l'un,7,0.00046598322460391424
illusion,2,0.00013313806417254693
redoublait,1,6.656903208627346e-05
effroi,1,6.656903208627346e-05
confusion,3,0.0001997070962588204
sens,5,0.0003328451604313673
songe,6,0.0003994141925176408
s'interprète,1,6.656903208627346e-05
croire,4,0.00026627612834509385
souhaite,1,6.656903208627346e-05
malgré,5,0.0003328451604313673
souhaits,4,0.00026627612834509385
finit,2,0.00013313806417254693
succède,2,0.00013313806417254693
dure,1,6.656903208627346e-05
y,18,0.0011982425775529223
remède,2,0.00013313806417254693
soit,10,0.0006656903208627346
ait,4,0.00026627612834509385
dessous,2,0.00013313806417254693
n'attends,1,6.656903208627346e-05
feu,1,6.656903208627346e-05
consomme,1,6.656903208627346e-05
veut,21,0.0013979496738117428
vainqueur,15,0.000998535481294102
l'esclave,2,0.00013313806417254693
quel,18,0.0011982425775529223
présente,1,6.656903208627346e-05
est-ce,4,0.00026627612834509385
croirai-je,1,6.656903208627346e-05
doutez,1,6.656903208627346e-05
revoyez,1,6.656903208627346e-05
cessez,1,6.656903208627346e-05
d'appréhender,1,6.656903208627346e-05
rougir,3,0.0001997070962588204
mains,19,0.001264811609639196
poids,1,6.656903208627346e-05
fers,2,0.00013313806417254693
romains,9,0.0005991212887764612
cru,5,0.0003328451604313673
aimiez,1,6.656903208627346e-05
mépriser,1,6.656903208627346e-05
chaîne,2,0.00013313806417254693
également,1,6.656903208627346e-05
craignais,1,6.656903208627346e-05
captivité,1,6.656903208627346e-05
suffit,2,0.00013313806417254693
devine,1,6.656903208627346e-05
reste,11,0.0007322593529490081
fuis,1,6.656903208627346e-05
moi,29,0.0019305019305019305
dérobe,1,6.656903208627346e-05
secours,6,0.0003994141925176408
ici,14,0.0009319664492078285
renommée,6,0.0003994141925176408
blâme,2,0.00013313806417254693
m'avoir,1,6.656903208627346e-05
aimée,2,0.00013313806417254693
mésestimer,1,6.656903208627346e-05
paraît,3,0.0001997070962588204
t'aimer,1,6.656903208627346e-05
beaucoup,12,0.0007988283850352816
quittes,1,6.656903208627346e-05
paraître,5,0.0003328451604313673
as-tu,1,6.656903208627346e-05
peut-il,1,6.656903208627346e-05
endurer,1,6.656903208627346e-05
qu'ainsi,3,0.0001997070962588204
t'oses,1,6.656903208627346e-05
retirer,1,6.656903208627346e-05
préfère-t-il,1,6.656903208627346e-05
l'état,11,0.0007322593529490081
famille,7,0.00046598322460391424
regarde-t-il,1,6.656903208627346e-05
fille,9,0.0005991212887764612
bonheur,12,0.0007988283850352816
est-il,1,6.656903208627346e-05
affermi,1,6.656903208627346e-05
t'a-t-il,1,6.656903208627346e-05
gendre,5,0.0003328451604313673
